user_id,payment_date,location,software_name,is_enterprise_customer,revenue_amount
cSpmmLeI5brOOF4vgEe1Jw==,2023-05-15,EMEA,Publishing,False,10
ZmnZeh2zth0OyQaAzd6eTA==,2022-09-19,USA,Main App,False,10
J6ZiOaKdyEhiPih3eLhC1g==,2023-03-10,USA,Marketing Automation,False,10
87d6Pii6UNuq3Of7PwXx2A==,2022-06-28,EMEA,Publishing,False,10
OqokFaVREZbWjUJ8aJC51w==,2023-03-04,USA,Marketing Automation,True,15
5PqMuPZX7+dW0wx+jT5ylw==,2023-03-06,EMEA,Customer Success,False,10
NntDesROB4ANrudTCXEScA==,2023-02-17,USA,Customer Success,True,10
6We7zBO7mVbNxGEl/xPKVg==,2022-12-26,USA,Main App,True,10
eRRbWfERuj20l6I6pxdtig==,2022-10-19,APAC,Main App,False,10
9/oVFdu0YEdbHCMvPUiUMw==,2022-08-15,USA,Customer Success,False,10
43Lg1KlvaU2KIfWEHQboIQ==,2023-05-03,APAC,Customer Success,True,10
6PlGANjSASFfRvX30ritSw==,2023-01-12,USA,Marketing Automation,True,10
+s5PSHLZ0h2NIuKPnr4T2g==,2023-04-10,APAC,Customer Success,True,10
EUwn2CMQAkQoz7OZy8Avrw==,2022-10-30,APAC,Customer Success,False,10
mjpC3wRXF0kKxM5UVkxNqg==,2022-10-21,USA,Main App,False,10
RUENucEr/aa/oiyghNYDeg==,2023-05-18,EMEA,Publishing,False,10
K5c4Zypq0/6iQYmv/Dqm5A==,2022-10-19,USA,Main App,False,10
VsngRtyX8gp2VqtKGCgXOg==,2022-11-04,APAC,Customer Success,False,10
EPhwQZoJv9p6pfrtPQi3VA==,2023-02-02,USA,Publishing,True,15
fKrYa2bcpsa2fbvwm9kt0Q==,2023-03-22,APAC,Customer Success,False,15
VWZaG71+ohRctouc7iLffQ==,2023-02-01,USA,Marketing Automation,True,10
syFo1BN/e3wzX55AX0e+uw==,2022-11-10,EMEA,Main App,False,10
P7E5u9fYPy//pTsxddJ8kA==,2023-03-22,APAC,Customer Success,False,10
C5LXMke97QfAIzrmbcHuWg==,2023-05-25,USA,Main App,False,10
QMdVaHHjOO3QZYqVvuGpVA==,2023-05-15,APAC,Main App,True,10
XUgGkilSzZt1+isEszlBWQ==,2022-10-01,USA,Main App,True,10
1/JXyuVGjVpmsAuz2ufRwQ==,2022-11-07,EMEA,Marketing Automation,True,10
crKNTIblJ0113SKEtSJQHw==,2022-07-29,USA,Publishing,True,10
S9jXeC/BeEFlZ+6njkzmYA==,2022-11-01,APAC,Customer Success,False,10
W9d1tLrgu5fjKhf33x/zWQ==,2023-05-10,USA,Marketing Automation,False,15
N/CsxTtDzXbjtw+5DNPoxQ==,2023-05-25,USA,Publishing,False,10
1oZfcun6BlfFwdtvqv9JdQ==,2023-04-26,APAC,Customer Success,False,10
5cg/66tL5ItbyLsnGiZ3Wg==,2023-05-06,APAC,Main App,True,10
GTE68xTPL/4ESkdfb7JqpA==,2023-04-03,APAC,Customer Success,True,10
0ympV/VPkmjBCPCKPYmUEQ==,2023-04-01,APAC,Customer Success,True,10
UAL+Vf/JEGHTlGy7nXtkeg==,2023-04-03,USA,Publishing,False,10
Cfxp6DWRwXXhtSjBYtBnEQ==,2023-04-03,USA,Main App,False,10
WZ/uZbTLivDbXS9jlBRXbw==,2022-08-18,APAC,Marketing Automation,False,10
fW2aiH8/G6lhXdk5mbJ0kA==,2023-01-27,USA,Customer Success,True,15
YbiQfBrERXeNxuaX7uK/3Q==,2023-01-20,EMEA,Publishing,False,15
EmLze3rKUjIUS1TI5Yhf2g==,2023-02-04,EMEA,Main App,True,10
n4w1QE/n3u7R/3PysQJhvw==,2023-03-06,USA,Publishing,True,10
9v2/RxSQfyZtthHRl4pihA==,2023-04-23,USA,Marketing Automation,False,15
Cfxp6DWRwXXhtSjBYtBnEQ==,2022-06-26,USA,Main App,False,10
n0JZFtvOmXR9MHQfRReIGg==,2022-12-03,APAC,Main App,True,10
aY/PcwDtWrS92TR8eSbqbQ==,2022-11-12,APAC,Main App,False,10
/XxsOlr63AbxpTzoLS40AQ==,2022-12-02,APAC,Customer Success,False,10
MjzYQ3OFStqCMS3HzrxA2g==,2022-10-03,USA,Marketing Automation,True,10
0holrC7m0vZZdpQAhniC6A==,2023-03-26,APAC,Customer Success,True,10
Amy06v5dnwGkZnnu9LVCQg==,2022-10-05,APAC,Main App,False,10
dp8g3Zsy2hCfov8GumRuWg==,2022-07-24,USA,Marketing Automation,False,20
XpaOLVU3EXqj2fLCeVAKEA==,2023-05-24,APAC,Customer Success,True,10
0O5K8eWiRc9D1fW1mAwQQA==,2023-03-31,APAC,Customer Success,False,10
pUG4A/LE2+RxxVKa8OJJaQ==,2022-06-12,USA,Marketing Automation,False,15
zmZPan/KZoyrIR2r/SvLdA==,2022-09-28,USA,Marketing Automation,False,15
P0AOjzhlb3wF9MoqvkBEhg==,2023-04-24,USA,Marketing Automation,False,10
rEJ8hMy6MZ9rYepZYt3/TQ==,2023-04-15,EMEA,Publishing,True,10
ptbunQ6TNqb6Ks0B9EcfDQ==,2022-10-13,USA,Main App,False,10
rJUbQgDUPfa+mi7+Zs+hSA==,2022-07-11,USA,Marketing Automation,True,15
zmZPan/KZoyrIR2r/SvLdA==,2022-11-06,USA,Marketing Automation,False,15
tTvaLrrtvgjZbkO8dCAfNg==,2023-02-20,APAC,Customer Success,False,10
hbyi652WZawRy/acSJpXYQ==,2023-02-24,USA,Marketing Automation,True,15
y7oQIiolg1VfS/qQY/Wq5g==,2022-08-12,USA,Customer Success,False,10
wXZ2L3zsB2NHklH7DKbiyg==,2022-08-16,APAC,Customer Success,False,10
Y0/GDRhcnQfbIqkCYKrepA==,2023-02-14,USA,Main App,True,10
tmhI4fi9hqrLk7EB7ZQLaQ==,2022-08-06,EMEA,Main App,True,10
bIufI8XXu1ocFFA9UDqDfg==,2023-05-15,USA,Marketing Automation,True,15
YbiQfBrERXeNxuaX7uK/3Q==,2023-04-07,EMEA,Main App,False,10
PUkoimwdDPUe4XFJ7SKOMw==,2023-01-12,USA,Marketing Automation,True,10
60ut7RjROI5BCqpZ2nfDWQ==,2023-05-14,USA,Main App,True,10
eIR1HhZOPZwRlSwJwXSj4Q==,2023-04-09,EMEA,Main App,True,10
CwAh31QbXDz1m9M2x2k85A==,2023-05-20,USA,Main App,True,10
BIrZK2yqUtzJFbE2/7juMw==,2023-02-08,USA,Marketing Automation,False,10
BLJoqNdsX0N++evqcQTMEg==,2023-03-13,EMEA,Main App,False,10
b3TBQFxyCxxypmPajF+jXw==,2022-06-10,USA,Marketing Automation,True,10
71ax0BtAP1lDiUrBLczEKg==,2022-06-28,USA,Marketing Automation,False,10
ojp4dGzMTNEwUhfdrv7++A==,2023-02-06,EMEA,Main App,True,15
ZU1vF9G4TjB+iEZ001MU3g==,2022-09-09,USA,Customer Success,True,10
BV01+913+tDxY98r1Pie6Q==,2023-03-13,USA,Main App,False,10
Jl7kIUmmtTL3kEpny0rYzw==,2022-12-06,APAC,Customer Success,True,10
uEra5g3CMSPAnISpwcqgfw==,2023-04-11,APAC,Customer Success,False,10
1KzlDBp5hORL7Y5PBaB+0g==,2023-01-10,USA,Main App,True,10
H8IamjiYkmj/h5H5DC/0jg==,2023-03-04,USA,Marketing Automation,False,15
KZeE9NSc9wYrwvWVDR+i0g==,2023-05-10,EMEA,Customer Success,False,10
hXlvF/sCqc6D90vhmjtSfg==,2023-05-17,APAC,Customer Success,True,10
ohI5VCEKwoRFAKCu8kNwLw==,2022-11-30,EMEA,Customer Success,False,10
KZgdwp1sOeS7WOy1IBIFFA==,2023-02-06,APAC,Customer Success,False,10
QaW+G883oc0Cz9KaE6G8Ww==,2022-10-02,USA,Marketing Automation,True,10
787jk0VnxM8/sv/0TkvO6A==,2023-01-21,USA,Customer Success,False,10
n1El52cwgHrgmW1AGyUYtw==,2023-04-03,APAC,Customer Success,True,10
cC00vd5VtG4ANVXB6hEFxQ==,2023-02-07,USA,Main App,True,10
4Ozi9C7YD7o9pOFamvZ0kQ==,2022-11-17,APAC,Customer Success,False,10
XH0zzbzfMMqVetUlHUcAGQ==,2023-01-25,APAC,Main App,False,10
Y0CL3doelw/nyZit1SPnjw==,2022-07-16,APAC,Main App,True,10
GmthlnMX1Vk1NS5I8yWg/Q==,2023-03-27,USA,Main App,False,10
IvRYhe9BpigGIQBal9r0mg==,2023-03-28,APAC,Customer Success,False,10
XUgGkilSzZt1+isEszlBWQ==,2022-07-12,USA,Main App,True,10
ttkJEArkLV/HeuwgrSxa3w==,2023-03-27,APAC,Customer Success,False,10
uIBNtjBTiEvX4v7SRTbTWA==,2023-01-25,APAC,Customer Success,True,10
uYZdmjaBkOLOy9hBfUCJnQ==,2022-07-21,APAC,Customer Success,False,10
jafvS5P164Z1A4NQDW4Mtw==,2022-10-31,USA,Main App,False,10
iMcJIIw/KfY25KGJKgVh8Q==,2023-05-19,EMEA,Marketing Automation,False,20
C2XMygGkhSLJUzIunW42aA==,2022-08-05,USA,Marketing Automation,False,15
HjI8n/FVfaGZ4bIEwrZPGw==,2022-06-19,USA,Main App,False,10
XJ8nYgLSU0HtEIHsytJUpA==,2023-03-06,APAC,Main App,False,10
NnT+7paIhv12TEdIPDN2bA==,2023-01-09,USA,Publishing,False,10
LqAXTK8q1ELutrbeJd8gOQ==,2022-10-20,APAC,Customer Success,True,10
5PqMuPZX7+dW0wx+jT5ylw==,2023-02-14,EMEA,Main App,False,10
3sZFrKtUMdcpN1QvXkvodQ==,2023-02-08,EMEA,Marketing Automation,False,10
wGSlsCB4cU3CkHXR6bRu1Q==,2022-09-25,USA,Main App,True,10
TprZSmcWiStJ+yA7TLgi4w==,2022-09-30,USA,Marketing Automation,False,10
TRPBSJw76utnZH0JyA6Lhg==,2023-04-23,EMEA,Customer Success,False,10
Bcs3CbYx2EpbL9otxlEUmg==,2022-09-11,USA,Marketing Automation,True,15
DEC3zpkQsTKj7hVLD527Ow==,2023-03-19,APAC,Customer Success,False,10
KcdihpWnTt4SJI3FjoC1Eg==,2023-03-21,EMEA,Main App,False,10
4ZoO1LHyDcYIPWuu+tEHhQ==,2022-12-07,USA,Marketing Automation,True,10
hVnQ+K42PWIeg+U9RLli9Q==,2022-07-19,EMEA,Main App,False,10
2gLp0u/iGIJCmjjcNTeaiw==,2023-03-09,USA,Main App,False,10
SnjxXVP/CJ/NTUEQ2/Kp9g==,2023-03-05,EMEA,Main App,False,10
WBYmWtUbbHbGCSU2lK6vzg==,2023-03-26,EMEA,Main App,False,10
w8fEM0dFGhBvH/WUOlzJEA==,2022-11-03,EMEA,Customer Success,True,10
F1C1o6jBiOJ+HTB8RnsWxA==,2023-05-03,EMEA,Publishing,False,15
6TQvpMV1VETAN3zZyKmrIg==,2023-05-15,EMEA,Main App,True,10
WMcncRFNp4e91e/Y3CwEvQ==,2022-10-03,USA,Publishing,False,15
H99HfzhrJbg4CobxRYkuUA==,2022-11-04,EMEA,Publishing,True,10
L+M5/IODnuIeFS1myodbog==,2022-11-10,EMEA,Customer Success,True,10
piwYH1BKVpwZYhpRWTTbjA==,2023-05-17,USA,Main App,False,10
CYyvPdisdczGKo9XjvZfYg==,2022-06-07,USA,Marketing Automation,False,10
W7jAOP/D/3VRhvPk+a66kg==,2023-04-17,APAC,Main App,False,10
YqMLaRI4HO0SmNmt2wy2kA==,2023-04-27,EMEA,Main App,True,10
lmpHVTdSGNLjd/os5AVgTg==,2023-03-20,USA,Customer Success,False,10
O7U46aJ9fijLPxS8zHjsvQ==,2022-06-29,APAC,Marketing Automation,True,10
7RzaoFLpEMv8hCtbbqg+yw==,2023-02-26,USA,Customer Success,True,10
sfjVMi940DHUedwuIaeFeg==,2022-11-21,USA,Main App,False,10
2IAJTGjc1qIkcjKtPOR7QA==,2022-08-09,USA,Marketing Automation,False,15
Q2C5OxHNPmx8am8tjz909A==,2023-04-20,APAC,Customer Success,True,10
t8YifNd8NLcodPzmIPaxcA==,2022-12-26,USA,Publishing,True,10
hoXYPvwKXhsRuY4I44Xq2w==,2022-09-20,EMEA,Publishing,False,10
UNtDgXzYApiZD7zQA429Tg==,2022-10-20,USA,Publishing,False,10
ezKS72lCtvR/MvkS+YVBfg==,2022-07-04,USA,Marketing Automation,False,15
IRcAV3Z4HzMyGMN50lqHdA==,2022-08-29,APAC,Customer Success,False,15
H8IamjiYkmj/h5H5DC/0jg==,2023-02-12,USA,Marketing Automation,False,15
PFWlznCWoevbcuPvtAJtYA==,2022-08-06,USA,Customer Success,False,10
kzudCIt0r+ihGvuIGCisVA==,2022-11-13,USA,Marketing Automation,False,10
nomEUmiwM6HzY12k9nooAw==,2023-01-07,APAC,Marketing Automation,False,10
hQOUI85Vut+yDPvfG4amew==,2022-09-25,APAC,Main App,True,10
YzT5S2hVUkVSCjQX7HueJw==,2023-05-11,EMEA,Publishing,False,10
6gKFfdje7GDOx3xKFToYJw==,2022-08-25,USA,Main App,False,10
bYCcx82A2CZ5DXqc4EMa7g==,2022-06-29,USA,Marketing Automation,False,10
9uLdQoX1hMisRYqavEYvKg==,2022-11-28,APAC,Customer Success,True,15
o+T+oHuJeadSVQdxrH3+fw==,2023-02-15,APAC,Customer Success,False,10
BFNR9wp76CwG4XUcQG9WHQ==,2023-04-10,EMEA,Main App,False,10
6MrNRWG8j6Py9FfH9izH6Q==,2022-08-16,APAC,Main App,False,10
0qQrTa4IiiibeG1mwwhuYw==,2022-10-26,EMEA,Publishing,False,10
eX/t4jVWQYYPGYCs3v/K/g==,2022-12-21,APAC,Customer Success,False,10
QsJP/OJfoyZlmZSxbiLCSw==,2023-04-08,EMEA,Main App,False,10
E0FmENyLB7nuDTQh/MolPw==,2022-07-13,USA,Customer Success,True,10
2rENzw45OfbEXvHfuYuHvw==,2023-03-26,USA,Main App,False,10
xxq2c4woAI3bLul1xOzwtQ==,2023-04-01,USA,Publishing,False,10
FBdCMpf4EAcm0HXB/R0N3w==,2023-03-12,USA,Marketing Automation,True,15
1epdOP8f5Eb+xPDP0+YEjw==,2023-04-19,APAC,Main App,False,10
mK6lbR7afRyM/b5rxlt9iw==,2023-01-10,USA,Main App,True,10
BbVjMCjyy1SrBFM/NXtapA==,2023-02-09,APAC,Main App,False,10
q73RkBXYHrfAlG47nnQ62A==,2022-11-06,APAC,Customer Success,False,10
OnjXWy7jYXRyA8pwUc61Jw==,2023-04-11,USA,Main App,False,10
cAxPfEf70ucDmhqj/DyvsA==,2023-04-18,APAC,Customer Success,False,10
ip2ms3sZhyaLMtjL7t42gA==,2022-12-30,APAC,Customer Success,False,10
4bk2J4WlNUOb2kR2K8A8zg==,2022-12-29,USA,Marketing Automation,False,10
k2otJBCvweRMlN57YW8r9Q==,2023-02-20,APAC,Main App,False,10
BYFAIcPWjl76Yjb/OQN4Uw==,2023-04-06,EMEA,Customer Success,False,10
aQCEbuJpVKoFnJ4kwsMttw==,2023-05-26,USA,Customer Success,True,10
JZddlB04roDQYT2zrRPBcA==,2023-01-30,USA,Main App,False,10
p/Rp0bJVV2YVSGlNnnXw+Q==,2022-11-28,EMEA,Marketing Automation,False,10
VPbVgLlxDT+T4v96hm4BHg==,2023-05-03,EMEA,Publishing,False,10
dpM7Q6YfsOO4/6Fv7bpZ7w==,2022-08-25,EMEA,Main App,False,10
qN2lTJ4Jaxj1hDOExnkgog==,2023-03-03,USA,Publishing,False,10
XIaxK7GBuOc/4iJM0XiDIg==,2023-05-29,USA,Marketing Automation,False,10
SvgA8//rss6MEVeP8Pknfw==,2023-05-01,USA,Publishing,True,10
j+j7B9aDvxvpEIPjNZG+/Q==,2022-07-01,USA,Main App,True,10
mvd2rEV7nDpgtEMiMZkk+A==,2022-10-03,APAC,Customer Success,False,10
GCQaZALM0whD4UVXSDQa3A==,2023-04-15,EMEA,Publishing,True,15
WbqCSU9mIoDy24NSdI6nYw==,2022-12-22,APAC,Customer Success,False,10
4Hj9PXceZRNVFH7Wpnonlw==,2023-03-06,APAC,Customer Success,False,10
hNM70yALCS+F5StMghFWGg==,2022-12-28,USA,Publishing,False,10
vygY3Ju2dHoYJjpS6zCrpw==,2023-04-30,APAC,Customer Success,False,10
6gKFfdje7GDOx3xKFToYJw==,2022-08-01,USA,Marketing Automation,False,15
zrY6sDKNxWdiOyF3A/9t4A==,2023-03-18,APAC,Customer Success,True,10
yDXHA00GwBV9u7ELpLBk+Q==,2022-12-15,EMEA,Main App,False,10
CxQ4quT0bkBGfBhwvrJ2xw==,2023-03-24,APAC,Main App,True,10
yRWgG9qq8yYnvOsujG6QZw==,2023-03-25,APAC,Main App,False,10
xKrb59Exl1bxnmTcyT8aFw==,2022-10-12,USA,Marketing Automation,False,10
yKvG79oStj9g7xRHdiUQrQ==,2022-12-08,USA,Marketing Automation,True,10
K3IpcnhPgE+EZY2MBAe0Vg==,2022-10-30,EMEA,Publishing,False,15
sxbRHNOHgnSPI9ytPt3Y6w==,2023-01-23,APAC,Customer Success,False,10
dkf6loZRD48zSNT7Kgf6JA==,2022-12-19,USA,Marketing Automation,False,10
INmFOejqKOLJOFADmGCCUA==,2023-05-21,USA,Marketing Automation,True,10
BLnx9pj0y+SVkckLR/01qw==,2023-02-12,USA,Main App,False,10
lDYDEYwL8Ddt8Tm0ea0P2Q==,2023-05-11,APAC,Customer Success,False,10
TuzO1aPqf8o7ECnvsbPdYQ==,2022-12-07,USA,Customer Success,False,10
p8ZGH3bv/wbY1EBCKrRGlw==,2022-12-26,APAC,Customer Success,False,10
lyzHGeVtCnCiHCo/mnAxUA==,2022-09-29,APAC,Main App,True,10
n+XqgK2C3zyPxQ+Ts+iJoQ==,2022-12-23,USA,Main App,True,10
mPEU8mSRwl8ihNXNTRC1/w==,2023-02-22,APAC,Customer Success,False,10
OcN7dIwRnuY+7xWvrb2TQg==,2023-05-27,EMEA,Publishing,False,10
d9apeRES19L3RqVroXs6ow==,2023-02-09,EMEA,Main App,True,10
wjbekBTDe4/y+6u+9f/xow==,2023-04-18,APAC,Customer Success,False,10
SgoqzYJi1lUFD2RUZ1q1/g==,2022-10-06,USA,Publishing,False,10
xA78Ga5/bG+ITvphei87EA==,2022-12-01,USA,Main App,True,10
BxPPc2ElbWQ4HRSVjhvmOw==,2022-12-22,APAC,Customer Success,True,10
JJQmUnojYCbnaLpyGqDXMw==,2022-09-18,APAC,Customer Success,False,10
Bzs7jI+PUs0tBGwQ/jexDQ==,2023-03-14,EMEA,Main App,True,10
5RHhYXd+fPNbe8tqjFoGxw==,2023-04-24,EMEA,Main App,False,10
XEB/C4+X5bM8QO4aVFUdgw==,2022-11-13,USA,Marketing Automation,False,15
X7Ts0pbhO4yZ1Bwsn+rGoQ==,2022-11-21,APAC,Customer Success,True,10
SGN18jgVqBBTqvLO+pDWGA==,2023-02-13,USA,Marketing Automation,True,15
F+lNwXOx6aLOc43f0Aeyfg==,2023-02-08,APAC,Main App,False,10
nomEUmiwM6HzY12k9nooAw==,2023-02-20,APAC,Main App,False,10
ZH2wOr29Mdpc1KF2ZfFuQg==,2022-08-07,USA,Marketing Automation,False,10
69GpWgJD+shcdt4GcjSeDQ==,2023-04-06,USA,Marketing Automation,True,15
M28EwUM3pcVvM13DX/aGAA==,2023-03-07,APAC,Customer Success,True,10
xKrb59Exl1bxnmTcyT8aFw==,2022-10-26,USA,Publishing,False,10
iOvANH2BEAGNp/tG82rGRA==,2023-05-16,APAC,Customer Success,False,10
a7am8gXtDKGO9uWUf+E/ug==,2023-05-12,APAC,Customer Success,True,10
G073LR6lQoatStpZMzNVOQ==,2022-12-19,USA,Marketing Automation,True,15
Qn1wKE8gz9pPz7Td+EYEwQ==,2022-11-11,USA,Main App,False,10
fOJh3I7LpKg+BHuF3R2ayA==,2022-10-18,APAC,Main App,True,10
05yY7yI6lLsZWvAzrRa4WA==,2023-04-21,APAC,Publishing,False,10
0UsZMiScnINk1MZIe3nkNw==,2023-03-02,USA,Main App,False,15
bXXRuien/cU9YIcHJeoQDg==,2023-03-16,APAC,Customer Success,False,10
Y9jHhz/sfH5YL4z1ahEngA==,2023-05-30,USA,Publishing,False,10
YvwEcVEC1EjlKnvynoDylw==,2022-11-16,USA,Main App,False,10
rpZ+lDAlzIDM2To/+hSHxQ==,2022-12-20,EMEA,Publishing,False,10
pen9iduQvEJoGinzsKlpiA==,2023-03-28,USA,Main App,True,15
6GzKh7zJMZqMEkWjWWUbpw==,2023-04-27,APAC,Main App,False,10
tpfpWln2T2BxF+s/K2M5sw==,2023-02-23,EMEA,Main App,False,10
yzi48Lv3f0qg2WS8WTrECQ==,2023-04-13,APAC,Customer Success,False,10
irClpkgE+a/3ARZFFvfM+g==,2023-01-19,EMEA,Customer Success,False,10
GetHmCsisRTAnwhuBEMa9Q==,2023-02-14,USA,Publishing,True,10
+2ngr5isTY1Qxn3DZXYakQ==,2023-05-06,APAC,Customer Success,True,10
dpM7Q6YfsOO4/6Fv7bpZ7w==,2022-11-08,EMEA,Marketing Automation,False,10
Do0CLVKyeqUwxTIixy4eqw==,2022-12-12,USA,Main App,True,10
n0JZFtvOmXR9MHQfRReIGg==,2023-04-15,APAC,Customer Success,True,10
/f9RY4aqs1v+30+icDaDqg==,2022-08-26,USA,Main App,False,10
dSGXNzIxO3joRVr1Eem+WQ==,2023-02-15,USA,Marketing Automation,False,15
uFBcVr8Bj39g2nBqDW0JdQ==,2023-02-24,APAC,Customer Success,False,10
TamEW7rhOwxDSDgAWZHDnQ==,2023-05-01,USA,Marketing Automation,False,10
+n28ZKMxIfXy5ffNKShWXQ==,2023-03-07,USA,Customer Success,True,10
Wg7a8gy73uJu8OS1THulHQ==,2022-07-18,USA,Main App,False,10
1Oq76u/jnMs/MUt93Mo54Q==,2023-04-22,APAC,Customer Success,False,10
JygxrNG0rXSIA3+bATncNQ==,2022-09-21,APAC,Customer Success,False,10
vLP6L347G6AXv3I9nxj5Yg==,2023-04-04,USA,Marketing Automation,True,15
Mml1Q4sPpunpwya5HfuYIw==,2023-02-24,EMEA,Publishing,True,10
BX/awff8U0aQB0M6+lmDPw==,2023-03-09,EMEA,Marketing Automation,False,10
bYCcx82A2CZ5DXqc4EMa7g==,2023-05-03,USA,Marketing Automation,False,10
UNtDgXzYApiZD7zQA429Tg==,2023-04-03,USA,Marketing Automation,False,10
3q6ZLKUc1/dmo+kgYTG7+w==,2023-01-04,USA,Marketing Automation,True,15
EVllupoD80ZX61rwCfvoaw==,2022-12-04,EMEA,Publishing,False,10
AeqOVDY1gULGWiyJ59UXpQ==,2023-02-08,USA,Main App,False,10
A0RxA/ouXRgV+Nv/yh3QHQ==,2022-07-04,USA,Publishing,False,10
KyLQkzAkuni0kHdgTchfxA==,2023-02-07,APAC,Customer Success,False,10
Rf8zS3V/7X5Egi3q1L7XAA==,2023-02-12,EMEA,Customer Success,False,15
ogfeZ3UYtV2qL84cPP85lw==,2023-02-05,EMEA,Main App,True,10
jjFvD/OgliW8AsS/iNJ48A==,2022-11-28,EMEA,Main App,False,10
WHwqHTWZHdOrSBFh/vackQ==,2023-04-21,USA,Customer Success,True,10
Bzs7jI+PUs0tBGwQ/jexDQ==,2022-09-29,EMEA,Main App,True,10
JZddlB04roDQYT2zrRPBcA==,2022-07-24,USA,Marketing Automation,False,10
92xkkb7i3pqZJQ3ufWjQmg==,2023-05-23,APAC,Customer Success,False,10
aKLDdgmiHPJhUcknMooOEQ==,2022-09-14,USA,Marketing Automation,False,10
u+zCbRCZdsmz+ycIH+ERxQ==,2023-05-17,APAC,Customer Success,True,10
7Em69vKH6zh6HgArCzG0+w==,2023-03-24,USA,Marketing Automation,True,10
uYZdmjaBkOLOy9hBfUCJnQ==,2022-10-17,APAC,Customer Success,False,10
jg0uMMC/z9OtQpKOJfSaCA==,2023-05-19,USA,Customer Success,True,10
7HtV123nyZFDY+Lm2tOvVQ==,2023-05-04,USA,Main App,False,10
FuVNhvuKvBpQRcUsG54+rQ==,2023-01-30,USA,Main App,False,10
3MMQHcKuqECvTI3elJf8Qg==,2022-11-25,USA,Marketing Automation,False,10
bHDodEq74W6dOxjMIo7gvg==,2023-01-28,EMEA,Publishing,False,10
bcsRdFJADGzQviOKKVQnDg==,2022-11-26,USA,Marketing Automation,True,15
ytNOQh7e6qNGQNC0T3RBxw==,2022-09-10,USA,Marketing Automation,True,20
1SHyRiDTYzxry/5zSt0KLw==,2022-10-28,APAC,Customer Success,True,10
LzDvDPkcr2S5dborXPWTFA==,2023-04-29,APAC,Customer Success,False,10
p73YVrbl6KTvfREn/oBR4Q==,2023-01-19,USA,Marketing Automation,False,10
V4R8BTB8o7MdUkPusV01Ag==,2023-04-18,EMEA,Marketing Automation,False,10
oKS2MQTb6dcsUYlrbUvcKw==,2022-10-01,EMEA,Marketing Automation,False,10
SUehisSfRUPUL1C3iBpTEA==,2023-02-22,EMEA,Main App,False,10
oLYfeVUyozvnx+x8F5M9Kg==,2022-09-04,USA,Marketing Automation,False,10
sE9ZvVlCD8vw5gvvWYEBpA==,2022-09-16,USA,Customer Success,False,10
D9608tig8LOrH4mgx0MFiw==,2022-10-23,USA,Marketing Automation,False,10
tnAz3cHJHHycbHbAB0E0Ig==,2022-11-17,APAC,Customer Success,False,10
OYDRFRAiT1uYAqbWXOwRfw==,2023-02-22,USA,Marketing Automation,False,10
jKSOgyMP0Yzld1pVpvyYrg==,2022-07-25,USA,Main App,False,10
i7EnSDalJIxNfpFSosbhNg==,2023-03-08,APAC,Customer Success,True,10
HTzQwLSgVjqIzdi2EBwFtQ==,2022-11-08,USA,Marketing Automation,True,10
Bcs3CbYx2EpbL9otxlEUmg==,2022-07-19,USA,Marketing Automation,True,15
eLBCawo4i10AwjNMdbYcMA==,2023-04-10,USA,Marketing Automation,True,10
VGEh7S+cxW9PT7H8KNgEGQ==,2022-09-15,USA,Publishing,False,15
sQqTFx1o31w2foAIr2LKNw==,2022-10-21,USA,Marketing Automation,True,10
DmouYs6LngmsXRKC4XfUAA==,2023-02-24,APAC,Customer Success,False,10
sKvxs/XOdsi/dt5aw+mx8w==,2022-12-24,USA,Marketing Automation,False,10
zFTnOgWNZJIGBABNmQUXIg==,2022-10-12,EMEA,Main App,False,10
ILfgZ/X+SI4CdlWrUXmo8w==,2023-04-21,USA,Marketing Automation,False,15
ohI5VCEKwoRFAKCu8kNwLw==,2022-10-16,EMEA,Main App,False,15
AyEGG6rQ2Xv/cWwNPaL7zw==,2022-11-01,USA,Main App,True,10
SH8jYeFIOrZAM+gMY+FKnQ==,2023-03-16,APAC,Customer Success,True,10
GEfIUvfpnRpB/FMYljlTZA==,2023-01-31,APAC,Customer Success,False,10
swZz4aQQecs/TOmF+IkKfA==,2022-11-22,APAC,Main App,False,10
VKivqI/zo/N/u0pEyMQHmA==,2022-12-18,USA,Marketing Automation,True,10
NnT+7paIhv12TEdIPDN2bA==,2023-02-17,USA,Customer Success,False,10
QLRF4fjOvhj/snbmxOxS3Q==,2022-11-02,USA,Marketing Automation,True,10
Hjd5KyB96Cgff4CL7UGvRA==,2023-04-19,USA,Publishing,False,10
qEF/fPDQLJPXIx6RiSIP1A==,2022-09-04,USA,Publishing,True,15
tgDpc/lrnzOzsjibXVuU4g==,2022-07-30,EMEA,Publishing,False,10
HJccOn6v5KHqBa8wRu42oQ==,2022-08-24,USA,Publishing,False,20
4WgZrzfQnliFpGdhxjwnNg==,2022-11-05,APAC,Customer Success,True,10
d3m06PSIdDDXttkf8FsIQw==,2023-03-22,USA,Publishing,False,10
LrDzx1iPhvjz/4dj9x3mpA==,2023-01-26,APAC,Marketing Automation,False,10
xBNtXpGAYc3SCd0gHIeVew==,2022-11-07,USA,Main App,False,10
W3qWmV/mXTJpuwp8db67mA==,2023-05-21,APAC,Main App,False,10
2/Ds/Hnz/SLrFl/Opxam9A==,2022-11-09,APAC,Main App,True,10
